cik,company,event_date,prior_event_date,n_events,all_event_dates,source,chapter,sic,is_primary_filer,date_discrepancy_days,in_window
1401106,MF Global Holdings Ltd.,2011-10-31,,2,2011-10-31;2013-04-11,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6200,1,3,1
724742,SYMS CORP  (TPHS),2011-11-02,,1,2011-11-02,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,5651,1,0,1
1105055,"Dynegy Holdings, LLC",2011-11-07,,1,2011-11-07,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4911,1,1,1
1379895,DYNEGY INC.,2011-11-08,,2,2011-11-08;2016-12-09,8K_FTS+8K_SUBMISSIONS,,4911,1,,1
1039184,TRAILER BRIDGE INC,2011-11-16,,1,2011-11-16,8K_FTS+8K_SUBMISSIONS,,4400,1,,1
1443799,General Maritime Corp / MI,2011-11-17,,1,2011-11-17,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4412,1,0,1
1086411,JOHN D. OIL & GAS CO,2011-11-28,,1,2011-11-28,8K_FTS+8K_SUBMISSIONS,,1381,1,,1
6201,AMR CORP  (AAL),2011-11-29,,2,2011-11-29;2013-10-23,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4512,1,0,1
4515,AMERICAN AIRLINES INC,2011-11-29,,2,2011-11-29;2013-10-23,8K_FTS+8K_SUBMISSIONS,,4512,1,,1
1096791,Oilsands Quest Inc,2011-12-05,,1,2011-12-05,8K_FTS+8K_SUBMISSIONS,,1090,1,,1
58361,"LEE ENTERPRISES, INC  (LEE)",2011-12-12,,1,2011-12-12,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,2711,1,0,1
1137239,AMERICAS ENERGY Co - AECO,2011-12-13,,1,2011-12-13,8K_FTS+8K_SUBMISSIONS,,1000,1,,1
806085,LEHMAN BROTHERS HOLDINGS INC,2011-12-14,2008-09-15,2,2008-09-15;2011-12-14,8K_FTS+8K_SUBMISSIONS,,6211,1,,1
821483,Delta Petroleum Corporation,2011-12-15,,1,2011-12-15,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1311,1,7,1
894552,E MED FUTURE INC  (EMDF),2011-12-15,2006-12-13,2,2006-12-13;2011-12-15,8K_FTS+8K_SUBMISSIONS,,3841,1,,1
1448064,"RoomStore, Inc.",2011-12-16,,1,2011-12-16,8K_FTS+8K_SUBMISSIONS,,5712,1,,1
1095996,William Lyon Homes,2011-12-19,,1,2011-12-19,LOPUCKI,11,1531,1,,1
1309126,"Money Tree, Inc.",2011-12-19,,1,2011-12-19,8K_FTS+8K_SUBMISSIONS,,6141,1,,1
1337913,"Ahern Rentals, Inc.",2011-12-22,,1,2011-12-22,LOPUCKI,11,7359,1,,1
276750,AMBER RESOURCES CO OF COLORADO,2011-12-22,,1,2011-12-22,8K_FTS+8K_SUBMISSIONS,,1311,1,,1
859475,TRIDENT MICROSYSTEMS INC,2012-01-04,,1,2012-01-04,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,3674,1,0,1
1377149,CareView Communications Inc,2012-01-06,,1,2012-01-06,8K_SUBMISSIONS,,3663.0,1,,1
1282607,COLONY RESORTS LVH ACQUISITIONS LLC,2012-01-12,,1,2012-01-12,8K_FTS+8K_SUBMISSIONS,,7011,1,,1
732717,"AT&T INC.  (T, TBB, TBC, T-PA, T-PC)",2012-01-13,,1,2012-01-13,8K_FTS+8K_SUBMISSIONS,,4813,1,,1
31235,EASTMAN KODAK CO  (KODK),2012-01-19,,2,2012-01-19;2013-08-29,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,3861,1,0,1
706465,HENRY COUNTY BANCSHARES INC,2012-01-24,,1,2012-01-24,8K_FTS+8K_SUBMISSIONS,,6022,1,,1
912365,EVERGREEN ENERGY INC,2012-01-24,,1,2012-01-24,8K_FTS+8K_SUBMISSIONS,,1221,1,,1
895642,ENER1 INC,2012-01-26,,1,2012-01-26,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,3690,1,0,1
1323033,"Tennessee Commerce Bancorp, Inc.",2012-01-30,,1,2012-01-30,8K_FTS+8K_SUBMISSIONS,,6022,1,,1
1382805,"Game Trading Technologies, Inc.",2012-02-02,,1,2012-02-02,8K_FTS+8K_SUBMISSIONS,,5734,1,,1
1397867,Global Aviation Holdings Inc. (2012),2012-02-05,,2,2012-02-05;2013-11-12,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4522,1,1,1
1479920,TBS International plc,2012-02-06,,1,2012-02-06,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4412,1,2,1
1173738,CDEX INC,2012-02-10,,1,2012-02-10,8K_FTS+8K_SUBMISSIONS,,3829,1,,1
32878,ENERGY CONVERSION DEVICES INC,2012-02-14,,1,2012-02-14,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,3674,1,0,1
216039,Grubb & Ellis Company,2012-02-20,,1,2012-02-20,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6531,1,1,1
1377720,CYBERDEFENDER CORP,2012-02-27,,1,2012-02-27,8K_FTS+8K_SUBMISSIONS,,7372,1,,1
933136,"WASHINGTON MUTUAL, INC  (COOP)",2012-03-01,2008-09-26,2,2008-09-26;2012-03-01,8K_FTS+8K_SUBMISSIONS,,6035,1,,1
944725,"United Western Bancorp, Inc.",2012-03-02,,1,2012-03-02,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6022,1,3,1
894490,BANKUNITED FINANCIAL CORP,2012-03-09,2009-05-29,2,2009-05-29;2012-03-09,8K_FTS+8K_SUBMISSIONS,,6035,1,,1
1253710,"CANO PETROLEUM, INC",2012-03-13,,1,2012-03-13,8K_FTS+8K_SUBMISSIONS,,1311,1,,1
811036,"TaxMasters, Inc.",2012-03-16,,1,2012-03-16,8K_FTS+8K_SUBMISSIONS,,7200,1,,1
1114605,AMERICAN SCIENTIFIC RESOURCES INC,2012-03-19,,1,2012-03-19,8K_FTS+8K_SUBMISSIONS,,3841,1,,1
356591,NEUROLOGIX INC/DE,2012-03-21,,1,2012-03-21,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1344770,RECYCLE TECH INC,2012-03-29,,1,2012-03-29,8K_FTS+8K_SUBMISSIONS,,5734,1,,1
853695,DRI CORP,2012-03-29,,1,2012-03-29,8K_FTS+8K_SUBMISSIONS,,3669,1,,1
1030058,WORLDGATE COMMUNICATIONS INC,2012-03-30,,1,2012-03-30,8K_FTS+8K_SUBMISSIONS,,4841,1,,1
1166291,Pinnacle Airlines Corp.,2012-04-01,,1,2012-04-01,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4512,1,1,1
355356,IMPERIAL PETROLEUM INC,2012-04-10,,1,2012-04-10,8K_FTS+8K_SUBMISSIONS,,2860,1,,1
1268984,"Reddy Ice Holdings, Inc.",2012-04-12,,1,2012-04-12,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,2090,1,5,1
1024452,SMF ENERGY CORP,2012-04-16,,1,2012-04-16,8K_FTS+8K_SUBMISSIONS,,5172,1,,1
1367387,Exterra Energy Inc.,2012-05-01,,1,2012-05-01,8K_FTS+8K_SUBMISSIONS,,1311,1,,1
1396426,"Hawker Beechcraft Acquisition Company, LLC",2012-05-03,,1,2012-05-03,LOPUCKI,11,3720,1,,1
1171079,Circus and Eldorado Joint Venture,2012-05-17,,1,2012-05-17,LOPUCKI,11,7011,1,,1
856569,ENCORIUM GROUP INC,2012-05-18,,1,2012-05-18,8K_FTS+8K_SUBMISSIONS,,8731,1,,1
913144,"RENAISSANCERE HOLDINGS LTD  (RNR, RNR-PF, RNR-PG)",2012-05-22,,2,2012-05-22;2014-12-30,8K_FTS+8K_SUBMISSIONS,,6331,1,,1
831246,FRANKLIN CREDIT HOLDING CORP/DE/,2012-06-05,,1,2012-06-05,8K_FTS+8K_SUBMISSIONS,,6199,1,,1
74273,OLD STONE CORP,2012-06-06,,1,2012-06-06,8K_FTS+8K_SUBMISSIONS,,6035,1,,1
1287900,RANCHER ENERGY CORP.,2012-06-28,2009-10-29,2,2009-10-29;2012-06-28,8K_FTS+8K_SUBMISSIONS,,1311,1,,1
1045014,GAMETECH INTERNATIONAL INC,2012-07-02,,1,2012-07-02,8K_FTS+8K_SUBMISSIONS,,7990,1,,1
1376812,Patriot Coal CORP,2012-07-09,,2,2012-07-09;2015-05-12,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1220,1,0,1
885551,VALENCE TECHNOLOGY INC,2012-07-13,,2,2012-07-13;2013-11-22,8K_FTS+8K_SUBMISSIONS,,3690,1,,1
1010286,FiberTower Corporation,2012-07-17,2001-04-20,3,2001-04-20;2012-07-17;2014-03-31,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4812,1,1,1
1341293,Neogenix Oncology Inc,2012-07-26,,1,2012-07-26,8K_FTS+8K_SUBMISSIONS,,2835,1,,1
1434893,CURAXIS PHARMACEUTICAL Corp,2012-07-30,,1,2012-07-30,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1097575,"AcuNetx, Inc.",2012-08-07,,1,2012-08-07,8K_FTS+8K_SUBMISSIONS,,3841,1,,1
57055,KV PHARMACEUTICAL CO /DE/,2012-08-08,,2,2012-08-08;2013-09-05,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
840264,CAPITOL BANCORP LTD,2012-08-09,,2,2012-08-09;2014-02-04,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6021,1,0,1
22551,TRI VALLEY CORP,2012-08-09,,1,2012-08-09,8K_FTS+8K_SUBMISSIONS,,1311,1,,1
1123647,ATP Oil & Gas Corporation,2012-08-17,,1,2012-08-17,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1311,1,3,1
1104358,"Broadview Networks Holdings, Inc.",2012-08-22,,1,2012-08-22,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4813,1,1,1
731859,Ampal-American Israel Corporation,2012-08-29,,1,2012-08-29,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6799,1,2,1
1490930,"Digital Domain Media Group, Inc.",2012-09-12,,1,2012-09-12,8K_FTS+8K_SUBMISSIONS,,7812,1,,1
1205181,IMAGING3 INC  (GPFT),2012-09-20,,2,2012-09-20;2017-01-19,8K_FTS+8K_SUBMISSIONS,,3844,1,,1
1443818,"Freedom Environmental Services, Inc.",2012-09-28,,1,2012-09-28,8K_FTS+8K_SUBMISSIONS,,4955,1,,1
1171032,BAKERS FOOTWEAR GROUP INC,2012-10-03,,1,2012-10-03,8K_FTS+8K_SUBMISSIONS,,5661,1,,1
944136,"TC GLOBAL, INC.",2012-10-15,,1,2012-10-15,8K_FTS+8K_SUBMISSIONS,,5812,1,,1
1167178,"A123 Systems, Inc.",2012-10-16,,1,2012-10-16,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,3690,1,1,1
889423,SATCON TECHNOLOGY CORP,2012-10-18,,1,2012-10-18,8K_FTS+8K_SUBMISSIONS,,3674,1,,1
1068912,FIRST PLACE FINANCIAL CORP /DE/,2012-10-29,,1,2012-10-29,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6035,1,0,1
1203957,BIONOVO INC,2012-11-01,,1,2012-11-01,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
707855,PRINCETON NATIONAL BANCORP INC,2012-11-05,,1,2012-11-05,8K_FTS+8K_SUBMISSIONS,,6021,1,,1
312065,FLORIDA GAMING CORP,2012-11-08,,1,2012-11-08,8K_FTS+8K_SUBMISSIONS,,7990,1,,1
1477961,"Latitude Solutions, Inc.",2012-11-13,,1,2012-11-13,8K_FTS+8K_SUBMISSIONS,,3669,1,,1
75208,"Overseas Shipholding Group, Inc.",2012-11-14,,1,2012-11-14,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4412,1,1,1
1274563,HELICOS BIOSCIENCES CORP,2012-11-15,,1,2012-11-15,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
810536,FIRSTFED FINANCIAL CORP,2012-11-16,2009-12-23,2,2009-12-23;2012-11-16,8K_FTS+8K_SUBMISSIONS,,6035,1,,1
1358057,"LifeCare Holdings, Inc.",2012-12-11,,1,2012-12-11,LOPUCKI,11,8050,1,,1
911631,TRIAD GUARANTY INC,2012-12-12,,1,2012-12-12,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6351,1,-173,1
930835,EDISON MISSION ENERGY,2012-12-17,,2,2012-12-17;2014-03-17,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4911,1,0,1
839441,IMAGENETIX INC /NV/,2012-12-18,,1,2012-12-18,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
865570,THQ INC,2012-12-19,,1,2012-12-19,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,7372,1,0,1
1134016,MIDWEST GENERATION LLC,2012-12-21,,2,2012-12-21;2014-03-17,8K_FTS+8K_SUBMISSIONS,,4991,1,,1
1493587,"Luxeyard, Inc.",2013-01-09,,1,2013-01-09,8K_FTS+8K_SUBMISSIONS,,7389,1,,1
1123541,"Penson Worldwide, Inc.",2013-01-11,,1,2013-01-11,LOPUCKI,11,6211,1,,1
764897,Banyan Rail Services Inc.  (BRST),2013-01-14,,2,2013-01-14;2026-03-26,8K_FTS+8K_SUBMISSIONS,,6798,1,,1
1392902,TECTON CORP,2013-01-22,,1,2013-01-22,8K_FTS+8K_SUBMISSIONS,,1000,1,,1
911002,LodgeNet Interactive Corporation,2013-01-27,,1,2013-01-27,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4899,1,1,1
1023362,POWERWAVE TECHNOLOGIES INC,2013-01-28,,1,2013-01-28,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,3663,1,0,1
1055454,SCHOOL SPECIALTY INC,2013-01-28,,1,2013-01-28,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,5000,1,0,1
810208,"AuraSound, Inc.",2013-01-31,,1,2013-01-31,8K_FTS+8K_SUBMISSIONS,,3651,1,,1
867687,"AMERICA WEST RESOURCES, INC.",2013-02-07,2007-10-19,2,2007-10-19;2013-02-07,8K_FTS+8K_SUBMISSIONS,,1220,1,,1
1120830,"China Natural Gas, Inc.",2013-02-08,,1,2013-02-08,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4923,1,6,1
1503813,RDA Holding Co. (2013),2013-02-17,,1,2013-02-17,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,2721,1,2,1
1488591,"COVENANT BANCSHARES, INC.",2013-02-21,,1,2013-02-21,8K_FTS+8K_SUBMISSIONS,,6022,1,,1
1069353,"Conexant Systems, Inc.",2013-02-28,,1,2013-02-28,LOPUCKI,11,3674,1,,1
1009833,GABRIEL TECHNOLOGIES CORP,2013-03-04,,1,2013-03-04,8K_FTS+8K_SUBMISSIONS,,7310,1,,1
852766,"YTB International, Inc.",2013-03-05,,1,2013-03-05,8K_FTS+8K_SUBMISSIONS,,4700,1,,1
314606,Geokinetics Inc.,2013-03-10,,1,2013-03-10,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1311,1,2,1
1036848,Mega Matrix Corp.,2013-03-14,,2,2013-03-14;2021-03-30,8K_SUBMISSIONS,,7812.0,1,,1
30419,DEX ONE Corp,2013-03-18,2009-05-28,2,2009-05-28;2013-03-18,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,7310,1,0,1
1367396,SUPERMEDIA INC.,2013-03-18,2009-03-31,2,2009-03-31;2013-03-18,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,7310,1,0,1
1551510,"Revel AC, Inc. (2013)",2013-03-25,,2,2013-03-25;2014-06-19,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,7011,1,2,1
1288359,OTELCO INC.,2013-03-25,,1,2013-03-25,8K_FTS+8K_SUBMISSIONS,,4813,1,,1
1341843,"POLYMEDIX, INC",2013-04-01,,1,2013-04-01,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1127342,GMX RESOURCES INC,2013-04-01,,1,2013-04-01,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1311,1,0,1
1173313,"ECOLOGY COATINGS, INC.  (ABVC)",2013-04-03,,2,2013-04-03;2014-10-24,8K_FTS+8K_SUBMISSIONS,,5084,1,,1
1020448,IMPERIAL PETROLEUM RECOVERY CORP,2013-04-05,,1,2013-04-05,8K_FTS+8K_SUBMISSIONS,,3533,1,,1
1046880,Central European Distribution Corporation,2013-04-07,,1,2013-04-07,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,5180,1,1,1
356870,"Indigo-Energy, Inc.",2013-04-08,,1,2013-04-08,8K_FTS+8K_SUBMISSIONS,,1311,1,,1
1175108,ROTECH HEALTHCARE INC,2013-04-08,,1,2013-04-08,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,8082,1,0,1
25354,CPI CORP,2013-04-16,,1,2013-04-16,8K_FTS+8K_SUBMISSIONS,,7200.0,1,,1
1076700,"KIT digital, Inc.",2013-04-25,,1,2013-04-25,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,8900,1,1,1
1064015,AMERITRANS CAPITAL CORP,2013-05-01,,1,2013-05-01,8K_FTS+8K_SUBMISSIONS,,,1,,1
1556739,"DEX MEDIA, INC.  (THRY)",2013-05-03,,2,2013-05-03;2016-05-16,8K_FTS+8K_SUBMISSIONS,,7310,1,,1
870398,SBM CERTIFICATE CO,2013-05-03,,1,2013-05-03,8K_FTS+8K_SUBMISSIONS,,,1,,1
1176325,Skinny Nutritional Corp.,2013-05-08,,1,2013-05-08,8K_FTS+8K_SUBMISSIONS,,5141,1,,1
1014052,"Digerati Technologies, Inc.  (DTGI)",2013-06-05,,1,2013-06-05,8K_FTS+8K_SUBMISSIONS,,4813,1,,1
1177070,MOUNTAIN NATIONAL BANCSHARES INC,2013-06-10,,1,2013-06-10,8K_FTS+8K_SUBMISSIONS,,6021,1,,1
813781,EXIDE TECHNOLOGIES,2013-06-10,2002-04-15,2,2002-04-15;2013-06-10,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,3690,1,0,1
1375424,"OnCure Holdings, Inc.",2013-06-14,,1,2013-06-14,LOPUCKI,11,8011,1,,1
896842,ORCHARD SUPPLY HARDWARE STORES CORP,2013-06-17,,1,2013-06-17,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,5200,1,0,1
1289701,"Mercantile Bancorp, Inc.",2013-06-27,,1,2013-06-27,LOPUCKI,11,6021,1,,1
1178336,Hoku Corporation,2013-07-02,,1,2013-07-02,LOPUCKI,7,3690,1,,1
352747,UNIGENE LABORATORIES INC,2013-07-02,,1,2013-07-02,8K_FTS+8K_SUBMISSIONS,,2833,1,,1
1368218,"Tootie Pie Company, Inc.",2013-07-09,,1,2013-07-09,8K_FTS+8K_SUBMISSIONS,,2050,1,,1
1331427,"AgFeed Industries, Inc.",2013-07-15,,1,2013-07-15,8K_FTS+8K_SUBMISSIONS,,0200,1,,1
1303849,"Avantair, Inc",2013-07-30,,1,2013-07-30,8K_FTS+8K_SUBMISSIONS,,4522,1,,1
18172,A. M. Castle & Co.,2013-07-30,,2,2013-07-30;2017-06-18,8K_SUBMISSIONS,,5051.0,1,,1
1262751,GRYPHON GOLD CORP,2013-08-01,,1,2013-08-01,8K_FTS+8K_SUBMISSIONS,,1040,1,,1
852570,GLOBAL AXCESS CORP,2013-08-06,,1,2013-08-06,8K_FTS+8K_SUBMISSIONS,,7389,1,,1
885322,Anchor BanCorp Wisconsin Inc.,2013-08-12,,1,2013-08-12,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6036,1,1,1
1439133,"Windstream Technologies, Inc.",2013-08-16,,1,2013-08-16,8K_SUBMISSIONS,,3612.0,1,,1
1392477,XTREME GREEN PRODUCTS INC.,2013-08-28,,1,2013-08-28,8K_FTS+8K_SUBMISSIONS,,3711,1,,1
1389115,Innolog Holdings Corp.,2013-09-05,,1,2013-09-05,8K_FTS+8K_SUBMISSIONS,,7373,1,,1
50957,"Furniture Brands International, Inc. (2013)",2013-09-09,,1,2013-09-09,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,2510,1,1,1
1301206,"ECOTALITY, INC.",2013-09-17,,1,2013-09-17,8K_FTS+8K_SUBMISSIONS,,3621,1,,1
1451951,FriendFinder Networks Inc.,2013-09-17,,1,2013-09-17,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,7370,1,92,1
1127358,Colorado 2000B Limited Partnership,2013-09-18,,1,2013-09-18,8K_FTS+8K_SUBMISSIONS,,1381,1,,1
1042582,Eastern 1997D Limited Partnership,2013-09-18,,1,2013-09-18,8K_FTS+8K_SUBMISSIONS,,1381,1,,1
1224923,Colorado 2002A Limited Partnership,2013-09-18,,1,2013-09-18,8K_FTS+8K_SUBMISSIONS,,1382,1,,1
1156221,Colorado 2001A Limited Partnership,2013-09-18,,1,2013-09-18,8K_FTS+8K_SUBMISSIONS,,1381,1,,1
1127362,Colorado 2000D Limited Partnership,2013-09-18,,1,2013-09-18,8K_FTS+8K_SUBMISSIONS,,1381,1,,1
1156220,Colorado 2001C Limited Partnership,2013-09-18,,1,2013-09-18,8K_FTS+8K_SUBMISSIONS,,1381,1,,1
1093942,CO & PA 1999D Limited Partnership,2013-09-18,,1,2013-09-18,8K_FTS+8K_SUBMISSIONS,,1381,1,,1
1156218,Colorado 2001B Limited Partnership,2013-09-18,,1,2013-09-18,8K_FTS+8K_SUBMISSIONS,,1381,1,,1
1127360,Colorado 2000C Limited Partnership,2013-09-18,,1,2013-09-18,8K_FTS+8K_SUBMISSIONS,,1381,1,,1
1156216,Colorado 2001D Limited Partnership,2013-09-18,,1,2013-09-18,8K_FTS+8K_SUBMISSIONS,,1381,1,,1
1031999,Eastern 1996D Limited Partnership,2013-09-18,,1,2013-09-18,8K_FTS+8K_SUBMISSIONS,,1381,1,,1
1080504,Eastern 1998D Limited Partnership,2013-09-18,,1,2013-09-18,8K_FTS+8K_SUBMISSIONS,,1311,1,,1
1506932,Lone Pine Resources Inc.,2013-09-25,,1,2013-09-25,8K_FTS+8K_SUBMISSIONS,,1311,1,,1
1368900,"GateHouse Media, Inc.",2013-09-27,,1,2013-09-27,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,2711,1,0,1
830741,"VHGI HOLDINGS, INC.",2013-09-30,,1,2013-09-30,8K_FTS+8K_SUBMISSIONS,,7373,1,,1
722104,SAVIENT PHARMACEUTICALS INC,2013-10-15,,1,2013-10-15,8K_FTS+8K_SUBMISSIONS,,2833,1,,1
1332412,"VALLEY FORGE COMPOSITE TECHNOLOGIES, INC.",2013-10-15,,1,2013-10-15,8K_FTS+8K_SUBMISSIONS,,3812,1,,1
1014763,"AMARILLO BIOSCIENCES INC  (AIMD, AIMDW)",2013-11-01,,1,2013-11-01,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
944739,TRANSWITCH CORP /DE,2013-11-21,,1,2013-11-21,8K_FTS+8K_SUBMISSIONS,,3674,1,,1
1058767,BIOMODA INC/NM,2013-11-25,,1,2013-11-25,8K_FTS+8K_SUBMISSIONS,,8060,1,,1
1355128,OCZ TECHNOLOGY GROUP INC,2013-12-06,,1,2013-12-06,8K_FTS+8K_SUBMISSIONS,,3572,1,,1
1166126,"Old COPPER Company, Inc.",2014-01-28,,2,2014-01-28;2020-05-15,8K_SUBMISSIONS,,5311.0,1,,1
1045309,W R GRACE & CO,2014-02-07,2001-04-02,2,2001-04-02;2014-02-07,8K_FTS+8K_SUBMISSIONS,,2800,1,,1
946090,First Mariner Bancorp,2014-02-10,,1,2014-02-10,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6022,1,2,1
1324759,Cereplast Inc  (HGYN),2014-02-12,,1,2014-02-12,8K_FTS+8K_SUBMISSIONS,,2821,1,,1
1121783,AMERICAN SPECTRUM REALTY INC,2014-02-21,,1,2014-02-21,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6798,1,-357,1
1065059,USEC INC  (LEU),2014-03-05,,1,2014-03-05,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1400,1,0,1
869487,TANDY BRANDS ACCESSORIES INC,2014-03-17,,1,2014-03-17,8K_FTS+8K_SUBMISSIONS,,2300,1,,1
1163332,VERTICAL HEALTH SOLUTIONS INC,2014-03-17,,1,2014-03-17,8K_FTS+8K_SUBMISSIONS,,5047,1,,1
1441567,MModal Inc.,2014-03-20,,1,2014-03-20,LOPUCKI,11,7374,1,,1
1396838,Dolan Company,2014-03-23,,1,2014-03-23,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,7389,1,1,1
1311486,"Global Geophysical Services, Inc.",2014-03-25,,2,2014-03-25;2016-08-03,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1382,1,2,1
1297720,James River Coal Company,2014-04-07,,1,2014-04-07,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1221,1,1,1
1018005,COLDWATER CREEK INC,2014-04-11,,1,2014-04-11,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,5621,1,0,1
1405041,Momentive Performance Materials Inc.,2014-04-13,,1,2014-04-13,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,2860,1,2,1
928375,Dutch Gold Resources Inc,2014-04-17,2004-12-29,2,2004-12-29;2014-04-17,8K_FTS+8K_SUBMISSIONS,,5160,1,,1
1326200,GENCO SHIPPING & TRADING LTD  (GNK),2014-04-21,,1,2014-04-21,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4412,1,0,1
941020,GENELINK INC,2014-04-22,,1,2014-04-22,8K_FTS+8K_SUBMISSIONS,,8071,1,,1
1023291,Energy Future Holdings Corp.,2014-04-29,,2,2014-04-29;2015-12-11,LOPUCKI,11,4911,1,,1
1275712,"GSE Holding, Inc.",2014-05-05,,1,2014-05-05,8K_FTS+8K_SUBMISSIONS,,3081,1,,1
1436164,"Oryon Technologies, Inc.",2014-05-08,,1,2014-05-08,8K_FTS+8K_SUBMISSIONS,,3640,1,,1
924095,WATERSIDE CAPITAL CORP  (MVCO),2014-06-03,,1,2014-06-03,8K_FTS+8K_SUBMISSIONS,,6199.0,1,,1
739878,"KID BRANDS, INC",2014-06-19,,1,2014-06-19,8K_FTS+8K_SUBMISSIONS,,3990,1,,1
1281984,"Decentral Life, Inc.",2014-06-27,,1,2014-06-27,8K_SUBMISSIONS,,6199.0,1,,1
1476719,"Crumbs Bake Shop, Inc.",2014-07-16,,1,2014-07-16,8K_FTS+8K_SUBMISSIONS,,5400,1,,1
1047919,AMBIENT CORP /NY,2014-07-29,,1,2014-07-29,8K_FTS+8K_SUBMISSIONS,,4813,1,,1
1322439,Eagle Bulk Shipping Inc.,2014-08-06,,1,2014-08-06,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4412,1,0,1
1514443,"HEALTH REVENUE ASSURANCE HOLDINGS, INC.  (AGSS)",2014-08-12,,1,2014-08-12,8K_FTS+8K_SUBMISSIONS,,6411,1,,1
1423107,"BOLDFACE GROUP, INC.",2014-09-08,,1,2014-09-08,8K_FTS+8K_SUBMISSIONS,,5912,1,,1
1554594,A.C. Simmonds & Sons,2014-09-09,,1,2014-09-09,8K_FTS+8K_SUBMISSIONS,,5140,1,,1
943320,"Trump Entertainment Resorts, Inc. (2014)",2014-09-09,2009-02-17,3,2004-11-21;2009-02-17;2014-09-09,LOPUCKI,11,7011,1,,1
1100202,LENCO MOBILE INC.,2014-09-11,,1,2014-09-11,8K_FTS+8K_SUBMISSIONS,,7310,1,,1
1037016,NII HOLDINGS INC,2014-09-15,,1,2014-09-15,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4812,1,0,1
